vid_id,segment1,segment2,segment3,segment4,segment5
9WEj,pet:0.779,concert:0.074,surfing:0.061,fishing:0.048,airplane:0.039
569q,concert:0.381,drum-kit:0.320,drum:0.279,association-football:0.012,car:0.008
GV9q,ship:0.512,boat:0.404,car:0.039,train:0.026,concert:0.019
cQ9q,food:0.511,cooking:0.264,dish:0.104,dessert:0.088,concert:0.033
W39q,airplane:0.521,landing:0.190,racing:0.107,jet-aircraft:0.107,airport:0.076
8I9q,food:0.419,cooking:0.258,dish:0.186,meat:0.078,concert:0.059
Ru9q,weight-training:0.907,barbell:0.035,squat:0.023,concert:0.021,car:0.014
Js9q,mobile-phone:0.370,smartphone:0.351,iphone:0.158,concert:0.091,samsung-galaxy:0.030
1y9q,car:0.353,engine:0.291,tractor:0.142,motorcycle:0.137,four-wheel-drive:0.078
NK9q,mobile-phone:0.300,smartphone:0.300,iphone:0.272,samsung-galaxy:0.068,ipod-touch:0.059
we9q,pet:0.326,food:0.256,concert:0.158,dance:0.142,cooking:0.118
9O9q,car:0.809,mobile-phone:0.051,camera:0.048,concert:0.048,truck:0.044
3shx,sewing:0.315,food:0.305,sewing-machine:0.238,concert:0.078,cooking:0.064
OKhx,house:0.479,room:0.374,bedroom:0.053,food:0.050,living-room:0.043
2jhx,playing-card:0.400,concert:0.232,mobile-phone:0.176,smartphone:0.145,food:0.047
rchx,food:0.330,house:0.239,concert:0.199,room:0.156,cooking:0.077
Kkhx,pet:0.415,fish:0.356,aquarium:0.213,fishing:0.010,dance:0.007
j1hx,shoe:0.394,sneakers:0.289,nike-inc:0.219,concert:0.077,car:0.020
a2hx,concert:0.321,trumpet:0.292,trombone:0.135,drum:0.134,drum-kit:0.118
XEhx,car:0.508,sedan:0.198,hatchback:0.133,sport-utility-vehicle:0.087,disc-jockey:0.075
AJhx,mobile-phone:0.403,smartphone:0.399,samsung-galaxy:0.099,iphone:0.087,ipod-touch:0.012
75hx,train:0.447,concert:0.301,dance:0.107,train-station:0.077,railroad-car:0.068
oYSi,concert:0.361,flute:0.288,orchestra:0.269,saxophone:0.060,piano:0.022
bASi,food:0.544,concert:0.236,kinder-surprise:0.092,manicure:0.079,association-football:0.049
2fSi,food:0.388,cooking:0.312,dish:0.259,meat:0.027,vegetable:0.013
07Si,food:0.358,cooking:0.282,dish:0.197,dessert:0.136,cake:0.027
vNSi,concert:0.266,pet:0.224,dance:0.221,food:0.203,room:0.086
CCSi,concert:0.654,car:0.126,food:0.081,disc-jockey:0.076,pet:0.064
WsSi,food:0.718,drink:0.186,concert:0.059,car:0.021,cooking:0.016
vwSi,four-wheel-drive:0.341,sport-utility-vehicle:0.219,car:0.212,motorsport:0.152,jeep:0.076
xESi,food:0.402,car:0.238,concert:0.198,engine:0.137,dance:0.025
O0Si,concert:0.705,airplane:0.092,balloon:0.090,dance:0.061,jet-aircraft:0.052
jSSi,association-football:0.556,concert:0.273,car:0.061,dance:0.060,food:0.049
UqSi,food:0.368,concert:0.277,car:0.155,dessert:0.125,dance:0.074
83Si,airplane:0.279,landing:0.274,airport:0.245,boeing-737:0.117,runway:0.085
mYSi,drawing:0.703,concert:0.124,mobile-phone:0.074,smartphone:0.052,car:0.046
WjSi,eye-shadow:0.334,hairstyle:0.263,mascara:0.200,rouge:0.122,lipstick:0.081
rTPi,food:0.409,cooking:0.307,dish:0.198,concert:0.045,:0.041
OYPi,association-football:0.246,concert:0.221,dessert:0.196,motorsport:0.184,cake:0.152
xPPi,drum:0.330,dance:0.197,drum-kit:0.170,festival:0.169,parade:0.135
80Pi,concert:0.352,pet:0.275,car:0.173,dance:0.138,association-football:0.062
e1Pi,food:0.439,car:0.234,pet:0.120,cooking:0.109,concert:0.098
uAPi,car:0.428,dance:0.294,disc-jockey:0.093,pet:0.092,concert:0.092
TGPi,motorcycling:0.280,motorsport:0.277,motorcycle:0.259,racing:0.161,concert:0.023
YGPi,food:0.495,cooking:0.341,drink:0.065,dish:0.052,concert:0.048
lWPi,car:0.517,sports-car:0.351,sedan:0.059,coupé:0.043,concert:0.031
rSkl,concert:0.287,pet:0.257,car:0.174,association-football:0.145,food:0.137
G2kl,car:0.337,motorsport:0.212,truck:0.176,pickup-truck:0.159,four-wheel-drive:0.116
Qbkl,concert:0.273,manicure:0.270,play-doh:0.175,kinder-surprise:0.171,lego:0.111
wEkl,pet:0.388,hunting:0.258,concert:0.182,outdoor-recreation:0.141,tree:0.030
Ibkl,food:0.412,hairstyle:0.369,cooking:0.112,doll:0.070,dish:0.037
jFkl,cooking:0.235,dish:0.234,food:0.231,:0.195,vegetable:0.106
q7kl,car:0.262,concert:0.252,food:0.189,motorsport:0.153,goku:0.144
ySkl,food:0.369,cooking:0.309,dish:0.206,dessert:0.084,flour:0.032
1Vkl,playing-card:0.241,mobile-phone:0.221,boxing:0.220,car:0.175,concert:0.143
Qmkl,food:0.333,cooking:0.295,dish:0.226,dessert:0.103,:0.043
TZkl,concert:0.280,dance:0.201,pet:0.194,piano:0.186,sasuke-uchiha:0.138
9Ukl,mobile-phone:0.430,smartphone:0.383,concert:0.109,personal-computer:0.040,samsung-galaxy:0.039
XI9r,mobile-phone:0.362,smartphone:0.351,iphone:0.137,samsung-galaxy:0.103,dance:0.046
RR9r,boat:0.365,outdoor-recreation:0.228,kayak:0.205,fishing:0.173,pet:0.030
gl9r,car:0.304,tractor:0.286,truck:0.259,concert:0.080,motorsport:0.072
oZ9r,personal-computer:0.405,laptop:0.298,computer:0.123,car:0.123,motorsport:0.051
CB9r,boat:0.370,fishing:0.235,surfing:0.163,concert:0.147,car:0.085
LZ9r,concert:0.466,food:0.355,car:0.095,hockey:0.044,association-football:0.041
GG9r,fish:0.292,pet:0.269,aquarium:0.226,mobile-phone:0.111,smartphone:0.103
wq9r,skateboarding:0.432,skatepark:0.307,kickflip:0.223,dance:0.029,car:0.009
wN9r,association-football:0.883,concert:0.072,dance:0.018,car:0.017,rugby-football:0.010
g59r,drawing:0.605,concert:0.217,dance:0.080,car:0.069,food:0.030
r99r,food:0.372,room:0.226,house:0.178,cooking:0.167,dish:0.057
Hi9r,car:0.558,sports-car:0.300,coupé:0.058,concert:0.046,motorcycle:0.038
uh9r,car:0.697,driving:0.128,sports-car:0.091,sedan:0.065,coupé:0.019
en9r,car:0.533,truck:0.222,concert:0.124,food:0.067,tractor:0.054
Wy9r,shoe:0.285,concert:0.256,sneakers:0.217,nike-inc:0.151,food:0.092
RH9r,concert:0.368,outdoor-recreation:0.222,dance:0.154,car:0.135,airplane:0.122
kR9r,pet:0.666,dressage:0.209,jumping:0.077,outdoor-recreation:0.025,disc-jockey:0.023
qTEi,dance:0.779,concert:0.127,disc-jockey:0.042,car:0.034,ballet:0.018
vGEi,food:0.325,cooking:0.303,dish:0.224,:0.093,dessert:0.055
lDEi,food:0.411,cooking:0.166,association-football:0.154,concert:0.146,car:0.123
RXEi,car:0.744,engine:0.146,sedan:0.049,motorcycle:0.031,sports-car:0.029
mIEi,dance:0.463,festival:0.361,concert:0.074,car:0.060,christmas:0.042
CVEi,food:0.622,concert:0.156,cooking:0.126,dessert:0.052,dish:0.045
zYEi,food:0.329,dance:0.226,car:0.225,drawing:0.115,concert:0.106
JNEi,car:0.246,four-wheel-drive:0.239,racing:0.195,truck:0.180,driving:0.139
RKEi,weight-training:0.759,barbell:0.085,squat:0.055,concert:0.052,car:0.049
D2Ei,association-football:0.471,dance:0.237,concert:0.164,food:0.070,car:0.058
UqPj,food:0.427,cooking:0.255,dish:0.129,car:0.099,pet:0.090
ZMPj,mobile-phone:0.399,smartphone:0.300,concert:0.162,lego:0.080,association-football:0.058
N9Pj,car:0.336,sports-car:0.301,motorsport:0.184,racing:0.142,coupé:0.037
5cPj,cycling:0.262,bicycle:0.260,road-bicycle:0.187,mountain-bike:0.177,racing:0.114
RMPj,food:0.268,cooking:0.267,dish:0.261,:0.136,vegetable:0.067
BlPj,car:0.252,association-football:0.236,airplane:0.192,concert:0.186,dance:0.133
o7Pj,pet:0.351,food:0.344,concert:0.163,hairstyle:0.088,cooking:0.055
oRPj,swimming-pool:0.609,human-swimming:0.287,amusement-park:0.043,boat:0.032,car:0.028
wtPj,food:0.267,swimming-pool:0.226,concert:0.170,cooking:0.170,dish:0.168
y3Pj,pet:0.521,dressage:0.273,jumping:0.155,outdoor-recreation:0.036,racing:0.015
eqPj,piano:0.396,concert:0.277,organ:0.169,car:0.100,food:0.057
CkPj,concert:0.401,food:0.272,cooking:0.146,car:0.097,boat:0.084
0GPj,dance:0.432,concert:0.216,association-football:0.156,piano:0.123,car:0.074
jyPj,car:0.483,sports-car:0.218,motorsport:0.156,racing:0.076,truck:0.067
rLPj,boat:0.326,fishing:0.220,ship:0.216,concert:0.194,recreational-fishing:0.044
WrPj,drum-kit:0.329,drum:0.329,piano:0.235,concert:0.082,sewing:0.025
xAPj,dance:0.637,concert:0.264,car:0.042,association-football:0.037,wedding:0.019
9Ykk,racing:0.415,marching-band:0.263,association-football:0.139,motorsport:0.111,airplane:0.072
txkk,weight-training:0.597,association-football:0.266,concert:0.067,skateboarding:0.041,food:0.029
Dbkk,car:0.665,sports-car:0.149,motorsport:0.099,sedan:0.046,sport-utility-vehicle:0.040
Trkk,concert:0.310,food:0.208,car:0.178,dance:0.162,racing:0.143
5Akk,truck:0.347,marching-band:0.234,parade:0.208,dance:0.124,car:0.087
y3kk,dance:0.757,concert:0.090,cycling:0.065,bicycle:0.065,car:0.023
A4kk,dance:0.277,concert:0.240,food:0.177,motorsport:0.165,racing:0.141
3Ghw,food:0.630,drink:0.171,concert:0.118,cooking:0.054,dish:0.027
d7hw,hairstyle:0.667,food:0.136,afro-textured-hair:0.130,cooking:0.041,association-football:0.026
n1hw,pet:0.652,house:0.133,cat:0.084,car:0.069,dance:0.062
XWhw,motorsport:0.381,racing:0.215,motorcycling:0.164,motorcycle:0.148,concert:0.092
sghw,concert:0.383,dance:0.212,car:0.182,lego:0.117,truck:0.106
tBhw,car:0.476,food:0.221,concert:0.121,pet:0.105,engine:0.077
lDhw,concert:0.398,car:0.244,truck:0.234,lego:0.064,train:0.060
CMhw,motorcycle:0.484,motorcycling:0.375,motorsport:0.072,scooter:0.046,racing:0.023
ouhw,skateboarding:0.679,skatepark:0.146,kickflip:0.075,car:0.053,motorsport:0.047
Z6hw,car:0.666,motorsport:0.149,driving:0.096,sports-car:0.048,racing:0.042
7Whw,food:0.360,doll:0.217,lego:0.182,concert:0.129,pet:0.110
sFhw,pet:0.292,gardening:0.264,food:0.173,vegetable:0.137,garden:0.133
izhw,food:0.454,cooking:0.275,dish:0.157,concert:0.098,vegetable:0.015
9shw,airplane:0.361,motorsport:0.248,car:0.151,landing:0.132,racing:0.107
iOSj,motorcycle:0.503,motorcycling:0.184,engine:0.175,car:0.071,scooter:0.067
6GSj,drawing:0.445,concert:0.223,fishing:0.162,boat:0.115,recreational-fishing:0.055
aYSj,food:0.593,cooking:0.247,dish:0.107,concert:0.035,dessert:0.019
4CSj,truck:0.561,car:0.387,concert:0.023,train:0.015,sport-utility-vehicle:0.014
YOSj,car:0.552,concert:0.180,camera:0.144,food:0.085,motorsport:0.039
LiSj,car:0.436,concert:0.224,food:0.179,association-football:0.107,airplane:0.053
Z4Sj,cooking:0.345,food:0.332,dish:0.203,:0.095,dessert:0.025
MFSj,boat:0.498,surfing:0.252,outdoor-recreation:0.112,kayak:0.099,motorsport:0.039
S1Sj,mobile-phone:0.301,smartphone:0.257,food:0.214,car:0.155,cooking:0.073
keSj,fishing:0.294,outdoor-recreation:0.217,recreational-fishing:0.202,pet:0.176,fish:0.111
Z8Sj,doll:0.486,hairstyle:0.210,concert:0.166,dance:0.074,barbie:0.064
uaSj,concert:0.402,personal-computer:0.306,video-game-console:0.121,tablet-computer:0.108,mobile-phone:0.063
Y3Sj,eye-shadow:0.303,mascara:0.301,eye-liner:0.250,lipstick:0.075,rouge:0.070
inSj,engine:0.391,car:0.362,motorcycle:0.118,food:0.067,concert:0.062
XYSj,goku:0.493,concert:0.220,sasuke-uchiha:0.156,dance:0.066,car:0.065
sYSj,concert:0.323,car:0.199,pet:0.184,association-football:0.149,motorsport:0.145
JnSj,dance:0.428,food:0.187,wedding:0.162,concert:0.149,christmas:0.074
KYSj,dance:0.519,concert:0.271,choir:0.109,disc-jockey:0.058,food:0.043
XXSj,festival:0.472,dance:0.207,disc-jockey:0.148,concert:0.098,car:0.075
wcSj,car:0.369,motorsport:0.251,tractor:0.183,four-wheel-drive:0.127,concert:0.069
ubSj,car:0.383,sports-car:0.375,coupé:0.115,sedan:0.108,bmw:0.019
6YSj,weight-training:0.439,barbell:0.213,food:0.156,squat:0.127,car:0.064
S1ul,car:0.365,concert:0.318,pet:0.135,association-football:0.099,food:0.084
Byul,truck:0.814,car:0.107,bus:0.030,concert:0.027,dance:0.023
iYul,gardening:0.433,food:0.300,garden:0.117,tree:0.091,vegetable:0.059
awul,food:0.549,cooking:0.225,dish:0.116,meat:0.073,car:0.036
bMul,choir:0.786,wedding:0.095,church:0.062,bride:0.030,dance:0.027
JSul,underwater-diving:0.283,scuba-diving:0.212,swimming-pool:0.182,fish:0.167,pet:0.155
rhul,food:0.338,cooking:0.275,dish:0.244,dessert:0.102,concert:0.042
5Gul,car:0.450,sport-utility-vehicle:0.245,hatchback:0.146,sedan:0.127,volkswagen:0.032
3Sul,fishing:0.273,fish:0.238,pet:0.194,recreational-fishing:0.170,outdoor-recreation:0.125
W9ul,food:0.329,concert:0.263,car:0.257,drum-kit:0.080,drum:0.072
pful,concert:0.301,car:0.203,room:0.178,pet:0.159,house:0.158
mZul,pet:0.399,hunting:0.203,outdoor-recreation:0.174,concert:0.149,car:0.074
H5ul,concert:0.572,food:0.143,car:0.130,dance:0.078,playing-card:0.077
tRYE,dance:0.950,car:0.024,food:0.012,pet:0.009,skateboarding:0.005
1WYE,association-football:0.611,concert:0.158,racing:0.126,motorsport:0.056,marching-band:0.049
cwYE,car:0.405,pet:0.333,concert:0.141,motorcycle:0.065,dance:0.057
krYE,personal-computer:0.500,laptop:0.237,car:0.116,mobile-phone:0.097,tablet-computer:0.049
5QYE,pet:0.445,cat:0.420,concert:0.108,car:0.016,dance:0.011
URYE,dance:0.362,car:0.229,association-football:0.156,concert:0.131,pet:0.122
FJYE,motorcycle:0.495,motorcycling:0.261,concert:0.099,association-football:0.073,skateboarding:0.072
juYE,concert:0.696,boxing:0.164,basketball:0.054,skateboarding:0.043,dance:0.042
5XYE,car:0.617,sedan:0.137,sports-car:0.125,hatchback:0.080,volkswagen:0.041
aMYE,concert:0.515,food:0.312,hairstyle:0.103,cooking:0.035,drink:0.035
XvYE,outdoor-recreation:0.468,surfing:0.184,concert:0.146,fishing:0.117,beach:0.084
H2YE,food:0.457,cooking:0.345,dish:0.121,concert:0.038,:0.038
W1YE,surfing:0.259,motorsport:0.245,concert:0.177,association-football:0.173,pet:0.145
ze2i,food:0.402,doll:0.209,concert:0.181,cooking:0.149,dish:0.060
G02i,acoustic-guitar:0.503,banjo:0.430,food:0.030,dance:0.023,concert:0.014
jc2i,personal-computer:0.317,laptop:0.304,computer:0.222,tablet-computer:0.092,computer-keyboard:0.066
vr2i,association-football:0.762,car:0.077,fishing:0.063,outdoor-recreation:0.052,concert:0.047
cM2i,train:0.487,railroad-car:0.344,train-station:0.073,locomotive:0.073,concert:0.024
se2i,hairstyle:0.349,concert:0.305,weight-training:0.228,food:0.063,pet:0.055
ar2i,concert:0.337,goku:0.195,car:0.187,pet:0.149,food:0.132
Ky2i,food:0.494,dish:0.234,cooking:0.118,concert:0.103,drawing:0.051
Lk2i,food:0.235,concert:0.230,car:0.216,dance:0.162,hairstyle:0.157
222i,pet:0.696,association-football:0.177,concert:0.052,rottweiler:0.041,dance:0.034
gG2i,outdoor-recreation:0.761,rock-climbing:0.087,hiking:0.077,concert:0.044,dance:0.030
YK2i,motorsport:0.359,racing:0.230,rallying:0.223,car:0.140,four-wheel-drive:0.049
Dw2i,house:0.532,room:0.230,car:0.141,food:0.057,hotel:0.040
g82i,airplane:0.454,jet-aircraft:0.269,model-aircraft:0.120,landing:0.102,motorsport:0.054
yZqT,car:0.657,sports-car:0.164,sedan:0.073,sport-utility-vehicle:0.063,motorsport:0.043
1rqT,cycling:0.224,bicycle:0.212,pet:0.196,fishing:0.194,concert:0.174
DSqT,sasuke-uchiha:0.267,concert:0.244,goku:0.187,sonic-the-hedgehog:0.157,dance:0.145
gDqT,food:0.521,cooking:0.288,dish:0.100,vegetable:0.053,concert:0.039
jhqT,concert:0.261,choir:0.239,beach:0.205,airplane:0.149,car:0.145
qHqT,concert:0.767,dance:0.087,association-football:0.071,car:0.048,motorsport:0.027
hsqT,concert:0.317,saxophone:0.202,orchestra:0.199,trumpet:0.196,trombone:0.086
V1qT,food:0.354,car:0.322,dance:0.151,pet:0.087,association-football:0.086
zqqT,mobile-phone:0.249,personal-computer:0.221,smartphone:0.196,tablet-computer:0.186,concert:0.147
wLqT,train:0.338,ship:0.227,railroad-car:0.165,locomotive:0.146,boat:0.123
wXqT,car:0.338,action-figure:0.253,concert:0.198,lego:0.122,food:0.089
yGqT,shoe:0.303,dance:0.296,concert:0.187,sneakers:0.122,dress:0.091
TjqT,tractor:0.462,car:0.187,farm:0.170,food:0.138,concert:0.044
K0qT,racing:0.424,car:0.325,motorsport:0.120,concert:0.083,sports-car:0.049
tQbL,car:0.304,cycling:0.214,bicycle:0.203,motorsport:0.167,racing:0.112
X9bL,association-football:0.805,racing:0.086,motorsport:0.054,concert:0.029,pet:0.026
StbL,airplane:0.484,model-aircraft:0.375,concert:0.074,dance:0.039,jet-aircraft:0.029
zIbL,concert:0.368,mobile-phone:0.299,smartphone:0.241,personal-computer:0.058,food:0.033
c1bL,marching-band:0.564,parade:0.262,orchestra:0.097,choir:0.041,festival:0.037
vwbL,basketball:0.389,concert:0.374,slam-dunk:0.149,association-football:0.063,motorsport:0.025
05bL,bus:0.614,train:0.252,concert:0.059,railroad-car:0.041,car:0.035
QmbL,concert:0.374,pet:0.307,dance:0.220,weight-training:0.067,hairstyle:0.033
GrbL,fishing:0.293,fish:0.219,recreational-fishing:0.216,pet:0.158,boat:0.114
nrbL,house:0.403,room:0.277,food:0.168,hotel:0.078,dance:0.074
XebL,train:0.389,railroad-car:0.345,train-station:0.156,locomotive:0.104,racing:0.007
J6bL,food:0.316,cooking:0.291,dish:0.289,vegetable:0.056,meat:0.047
KO2j,car:0.673,pickup-truck:0.106,sedan:0.100,sport-utility-vehicle:0.092,sports-car:0.030
RB2j,association-football:0.478,pitcher:0.289,marching-band:0.104,concert:0.088,dance:0.041
M32j,boat:0.366,fishing:0.235,sailboat:0.152,sail:0.126,pet:0.122
Ja2j,lego:0.474,concert:0.206,pet:0.143,car:0.127,engine:0.049
H9qS,pet:0.420,dance:0.219,fishing:0.151,concert:0.143,car:0.066
y3qS,car:0.558,sports-car:0.242,truck:0.090,pickup-truck:0.060,sedan:0.049
34qS,airplane:0.416,landing:0.300,motorsport:0.134,concert:0.080,car:0.070
k5qS,dance:0.311,house:0.242,food:0.208,racing:0.144,hairstyle:0.096
KGqS,concert:0.391,food:0.241,car:0.188,hairstyle:0.111,cooking:0.069
Z2qS,food:0.354,vegetable:0.208,dish:0.193,cooking:0.184,gardening:0.060
a9qS,fishing:0.269,outdoor-recreation:0.224,recreational-fishing:0.201,pet:0.167,fish:0.139
A9qS,manicure:0.337,association-football:0.213,drawing:0.167,concert:0.150,disc-jockey:0.133
mAqS,cooking:0.251,food:0.250,dish:0.248,:0.186,vegetable:0.066
llqS,food:0.376,mobile-phone:0.199,concert:0.159,car:0.133,smartphone:0.133
VNqS,car:0.348,concert:0.297,dance:0.205,fishing:0.107,food:0.044
sWqS,outdoor-recreation:0.459,hunting:0.147,mobile-phone:0.137,car:0.132,smartphone:0.125
Y6qS,food:0.711,cooking:0.123,dish:0.081,concert:0.055,association-football:0.029
82qS,airplane:0.361,jet-aircraft:0.261,landing:0.227,airport:0.137,boeing-747:0.014
4muk,sasuke-uchiha:0.559,concert:0.178,dance:0.092,car:0.086,sakura-haruno:0.085
qwuk,drawing:0.343,dance:0.192,concert:0.170,car:0.148,food:0.147
dRuk,food:0.330,dish:0.279,cooking:0.272,meat:0.074,vegetable:0.046
FHuk,car:0.540,motorcycle:0.229,engine:0.111,concert:0.060,food:0.059
JQuk,drawing:0.757,concert:0.142,pet:0.035,food:0.034,painting:0.033
1Fuk,boxing:0.632,weight-training:0.148,car:0.087,concert:0.077,association-football:0.055
RAuk,airplane:0.373,landing:0.308,airport:0.208,concert:0.068,boeing-737:0.043
e4uk,personal-computer:0.293,tablet-computer:0.207,mobile-phone:0.203,car:0.151,smartphone:0.146
yGuk,tractor:0.452,car:0.316,truck:0.090,skiing:0.076,snowboarding:0.066
wUuk,mobile-phone:0.306,smartphone:0.234,concert:0.171,mascara:0.170,eye-shadow:0.118
rOYF,manicure:0.471,food:0.201,concert:0.190,cooking:0.075,pet:0.064
pmYF,pitcher:0.408,concert:0.244,association-football:0.191,basketball:0.084,hockey:0.072
HFYF,hairstyle:0.354,dance:0.267,food:0.141,mobile-phone:0.136,smartphone:0.102
vQYF,gardening:0.467,food:0.267,garden:0.150,cooking:0.064,vegetable:0.053
EiYF,concert:0.351,food:0.198,gardening:0.193,dance:0.145,pet:0.114
2rYF,concert:0.387,pet:0.372,association-football:0.121,fish:0.071,engine:0.049
riYF,dance:0.828,choir:0.070,car:0.045,wedding:0.040,food:0.016
kkbK,mobile-phone:0.340,smartphone:0.238,dance:0.213,car:0.106,concert:0.102
wObK,mobile-phone:0.305,smartphone:0.275,personal-computer:0.233,iphone:0.117,laptop:0.070
fXbK,pet:0.518,car:0.276,food:0.092,concert:0.090,cat:0.024
9sbK,car:0.750,sports-car:0.083,engine:0.077,sedan:0.063,concert:0.028
AgbK,concert:0.525,car:0.245,engine:0.148,food:0.058,motorcycle:0.024
qjbK,car:0.438,pickup-truck:0.210,motorsport:0.149,truck:0.110,sports-car:0.094
i1bK,concert:0.681,food:0.126,outdoor-recreation:0.084,car:0.067,motorsport:0.042
aSbK,racing:0.474,motorsport:0.140,gundam:0.138,association-football:0.132,motorcycle:0.116
oGbK,organ:0.390,concert:0.321,pipe-organ:0.114,piano:0.098,association-football:0.076
oVbK,pet:0.409,concert:0.260,racing:0.166,motorsport:0.097,dance:0.069
L6nX,concert:0.470,car:0.163,goku:0.157,pony:0.140,dance:0.070
7CnX,concert:0.451,dance:0.232,car:0.161,sasuke-uchiha:0.078,drum-kit:0.078
mZnX,mobile-phone:0.391,smartphone:0.352,samsung-galaxy:0.114,iphone:0.096,tablet-computer:0.047
zNnX,concert:0.447,car:0.209,house:0.126,dance:0.126,food:0.092
QYnX,concert:0.771,orchestra:0.081,drum-kit:0.080,drum:0.045,acoustic-guitar:0.023
STnX,fireworks:0.460,concert:0.423,festival:0.062,amusement-park:0.038,association-football:0.018
7DnX,dance:0.742,concert:0.083,food:0.078,car:0.053,skateboarding:0.046
w6nX,mobile-phone:0.371,smartphone:0.290,personal-computer:0.166,food:0.099,camera:0.074
junX,fishing:0.260,recreational-fishing:0.230,fish:0.185,pet:0.168,outdoor-recreation:0.157
aTnX,food:0.374,disc-jockey:0.267,concert:0.169,cooking:0.109,pet:0.081
